idna_subject,checker_type,destination,source,tested_at,session_id
104.140.112.248,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.555590,c66d3016f4acf9795aaeac7e
104.140.112.247,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.559974,c66d3016f4acf9795aaeac7e
104.140.112.249,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.698747,c66d3016f4acf9795aaeac7e
104.140.112.251,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.776160,c66d3016f4acf9795aaeac7e
104.140.112.250,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.782758,c66d3016f4acf9795aaeac7e
104.140.112.252,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.851310,c66d3016f4acf9795aaeac7e
104.140.112.253,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.860288,c66d3016f4acf9795aaeac7e
104.140.112.254,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:21.990718,c66d3016f4acf9795aaeac7e
104.140.19.130,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.071073,c66d3016f4acf9795aaeac7e
104.140.19.131,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.086694,c66d3016f4acf9795aaeac7e
104.140.19.132,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.142928,c66d3016f4acf9795aaeac7e
104.140.19.133,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.161707,c66d3016f4acf9795aaeac7e
104.140.19.134,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.281142,c66d3016f4acf9795aaeac7e
104.140.19.135,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.364717,c66d3016f4acf9795aaeac7e
104.140.19.136,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.376107,c66d3016f4acf9795aaeac7e
104.140.19.137,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.441642,c66d3016f4acf9795aaeac7e
104.140.19.138,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.447589,c66d3016f4acf9795aaeac7e
104.140.19.139,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.567201,c66d3016f4acf9795aaeac7e
104.140.19.140,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.654713,c66d3016f4acf9795aaeac7e
104.140.19.141,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.665644,c66d3016f4acf9795aaeac7e
104.140.19.143,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.739424,c66d3016f4acf9795aaeac7e
104.140.19.142,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.744027,c66d3016f4acf9795aaeac7e
104.140.19.144,AVAILABILITY,origin.list,origin.list,2023-06-09 05:18:22.853961,c66d3016f4acf9795aaeac7e
